filename,sentence_number,sentence_text,past_references,future_references
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,675,But it’s nice to see my table.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,676,[Ju Ju],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,677,"Bill, I’m ready.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,678,I need the pizza.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,679,Excuse me a second.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,680,Thank you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,681,Thank you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,682,Thank you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,683,[sniffles] Excuse me.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,684,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,685,[Ju Ju],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,686,I need all her favorite things.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,687,[in Korean] How can a grown man live like this?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,688,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,689,He’s a widower.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,690,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,691,Ah.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,692,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,693,"I’m a widower, and my house is clean.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,694,How long ago did he lose his wife?,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,695,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,696,It’s been about a year.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,697,He works together with Ji-Yoon?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,698,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,699,Yes.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,700,English professor.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,701,"And he wrote a book, maybe two?",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,702,[in English] I’m so sorry about this afternoon.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,703,Thank you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,704,I hope I didn’t mess it up.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,705,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,706,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,707,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,708,"I couldn’t find any pizza, but I have pizza rolls.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,709,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,710,"Okay, what do we do?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,711,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,712,We’re gonna make a trail.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,713,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,714,Okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,715,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,716,[Ju Ju] Let’s put them far apart so that she can smell it.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,717,[woman in Korean],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,718,If only there were a good Korean woman in his life.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,719,What about Ji-Yoon?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,720,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,721,He has a good job.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,722,Not bad-looking if he’d only shave.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,723,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,724,And he’s good with kids.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,725,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,726,They say he’s a drug addict and he drinks.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,727,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,728,You want Ji-Yoon to bring a drug addict alcoholic into her life?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,729,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,730,She’s turning 50 soon.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,731,[sighs],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,732,Maybe this is the last bus in town.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,733,"[sighs]

[phone dings]

[in English]",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,734,We have to go.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,735,"Ju Ju, your mom got home early.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,736,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,737,She’s gonna find you.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,738,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,739,Bye.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,740,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,741,Wait.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,742,I have a question.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,743,"Not for you, you goof, for your grandpa.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,744,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,745,[Ju Ju] Habi?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,746,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,747,"Um, what did Ji-Yoon pick for her Dol ceremony?",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,748,Do you remember?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,749,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,750,"Yeah, she picked a pencil.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,751,Teacher.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,752,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,753,She go straight there.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,754,No one can stop her.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e5_transcript.txt,755,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,0,"When my mom was sick, I tried to start cooking, to help out.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,1,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,2,"But she was always like, “No.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,3,Go study.”,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,4,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,5,She never wanted me to do anything homemaker-y.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,6,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,7,I wasn’t gonna be a housewife.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,8,I was gonna be a doctor.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,9,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,10,"Well, not this kind of doctor, obviously.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,11,"I got engaged when I was 36, and he wanted to start a family, but…",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,12,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,13,but then he was offered a… a job at Michigan.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,14,"They tried to negotiate a spousal hire for me, but…

They offered a three-year instructor contract.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,15,A fucking 5/4 teaching load for diddly-squat.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,16,"[breathes deeply]

We tried to make it work long-distance, but…",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,17,"[scoffs] When he told me he met someone else,

I wasn’t even…

[clicks tongue]",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,18,"I just buried myself in my work, and pretty soon,

I had a half dozen R1 universities begging for me to apply.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,19,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,20,"But Pembroke’s retention offer was…

They gave me everything I wanted,",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,21,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,22,so I stayed.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,23,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,24,Now I’m scared to show my face on campus.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,25,"[paper rustles]

Ever been on the cover of a newspaper


for having inflicted harm on a large group of people?",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,26,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,27,"It’s like… It’s like Pol Pot, and Stalin, and me.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,28,"It’s…

Listen, we’re almost out of time.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,29,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,30,"And since this is your daughter’s session,

I’m going to move on to her now if that’s",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,31,okay.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,32,Of course.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,33,"[sighs]

Want some?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,34,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,35,What is it?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,36,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,37,Poison.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,38,"[classical music playing]

[Ji-Yoon]",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,39,Alrighty.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,40,"Let’s go, let’s go.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,41,[sniffles],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,42,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,43,"[exhales]

Isn’t this exciting, sweetie?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,44,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,45,"Wait, what?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,46,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,47,"Actually, I don’t want Habi to come.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,48,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,49,"Oh, why?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,50,He got all dressed up.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,51,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,52,Ju Ju!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,53,Can you just stay for one minute?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,54,[sighs],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,55,"No, I can’t.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,56,"Here, honey.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,57,Take… Have a good presentation.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,58,Wah!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,59,"[classical music playing]

[indistinct chatter]

[student] That’s her.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,60,"There are some quotations, like this one from Audre Lorde,

that are so well-known we assume",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,61,we understand them.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,62,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,63,But I’m curious to hear if reading the actual essay surprised you in any way.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,64,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,65,You’re all so quiet.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,66,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,67,What’s your relationship to that idea?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,68,I want to hear yours.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,69,Come on.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,70,"Anyone, jump in.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,71,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,72,"Well, the university, being a bastion of white supremacy,

that’s the master’s house.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,73,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,74,"Therefore, whatever you learn or teach,

those are the master’s tools.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,75,"Some women in the academy pretend to be allies,",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,76,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,77,but they’re not really doing the work.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,78,"They stick a couple of Black women on their panels or on their syllabi,

pat themselves on the back, and call it a day.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,79,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,80,It’s not enough to just insert a few people of color.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,81,[student] Right.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,82,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,83,"[Joan] Well, here goes nothing.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,84,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,85,"Hey, hey, hey, listen.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,86,You are nobody’s lackey.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,87,"You take no prisoners, right?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,88,Huh?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,89,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,90,Yes!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,91,Yes!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,92,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,93,You’re a tiger!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,94,Get in there!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,95,Gimme it!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,96,Give it to me!,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,97,"[thuds]

Oh shit!",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,98,[chuckling],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,99,Oh my God.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,100,"Come here, tiger.",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,101,[Joan],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,102,Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,103,"Uh…

I’m…",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,104,"I’m sorry, I was looking for the Ethics and Compliance office.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,105,You’re in the right place.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,106,We merged with Title IX.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,107,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,108,But…,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,109,So where’s the other coordinator?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,110,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,111,It’s just me.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,112,We’re now a department of one.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,113,Is this still about your office?,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,114,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,115,[Joan] Oh.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,116,I started as an assistant professor here 32 years ago.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,117,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,118,"They offered me $26,000.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,119,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,120,"But I found out that John McHale,

who… who started the same year I did and is still kicking around,

got 16,000 more.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,121,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,122,Mm-hmm.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,123,"I thought about saying something,",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,124,but I didn’t wanna be that woman.,1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,125,"I wrote a book on Chaucer

that was the first feminist reading of “The Wife of Bath.”",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,126,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,127,"But here at the department,

they’d ask for a volunteer to be on faculty governance,


“Oh, let’s have Joan do it.”",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,128,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,129,"Or they needed someone to host the annual holiday party,

“Joan won’t mind.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,130,Joan loves parties.”,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,131,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,132,"It’s a well-documented fact that departmental service

falls disproportionately on female faculty.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,133,"[sighs]

I, um…

I let my research go, and I never went up for full professor.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,134,[breathes shakily],0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,135,But I’ll tell you what.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,136,This is the last straw.,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,137,"I am not gonna just sit back…

What outcome are you hoping for here?",0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,138,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,139,"No one who worked at Pembroke in the ’80s is still around,

who’d be accountable for this.",1,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,140,,0,0
/Users/jmanning/prediction-retrodiction-paper/data/the_chair/the_chair_s1e6_transcript.txt,141,"And… our records go back, but I don’t know if they go back…

I want someone to acknowledge what happened.",1,0
