no,session,trial,segment,story,segment_num,condition,with_char,sub,sub_session,res_1,res_1_simi_info,res_1_simi_info_z,res_1_simi_self,res_1_simi_self_z,res_1_simi_other,res_1_simi_other_z,res_1_MAD,res_1_MAD_z,res_1_MD,res_1_MD_z,res_1_MAD_sub,res_1_MAD_sub_z,res_1_MD_sub,res_1_MD_sub_z,res_1_MAD_oppo_sub,res_1_MAD_oppo_sub_z,res_1_MD_oppo_sub,res_1_MD_oppo_sub_z,res_1_score,res_1_conf,res_2,res_2_score,res_2_conf,res_3,res_3_score,res_3_conf,version,cond_1,cond_direction,cond_amount,base_segment,base_seg_num,segment_pair,segment_count,label,characters,hit_char,res_1_simi_otherseg_01,res_1_simi_otherseg_02,res_1_simi_otherseg_03,res_1_simi_otherseg_04,res_1_simi_otherseg_05,res_1_simi_otherseg_06,res_1_simi_otherseg_07,res_1_simi_otherseg_08,res_1_simi_otherseg_09,res_1_simi_otherseg_10,res_1_simi_otherseg_11,hit,scenes,note,match_seg_num,is_seg_matched
1958,0,7,1_09,1,9,r,True,0225-2,0225-4,"Beth feels like she doesn't get enough attention from Rob, so she talks to her friend April about ways to win back his affection. April recommends a makeover to Beth",,,0.645560622215271,0.7676495426140346,0.6756929178589253,0.8211455948528665,0.6289218000704365,0.7396303903522912,0.6362103844850274,0.7517811922902486,0.6932388291174638,0.8541644704738898,0.686959096720886,0.842174486341379,0.7373337887238253,0.9446114221144313,0.7184818079667157,0.9044997197032322,,2.0,,,,,,,exp,r,b,p/r,1_10,10,1_09-10,2,1_09 : r,"Beth, April",True,0.5591663303463864,0.492933385560973,0.5311161933972062,0.548343903319624,0.6795467995528612,0.5546048495459847,0.5738436072360686,0.6501581508783632,0.679240306033743,0.5567259299449117,0.6651018296186869,1,2 931 904,,5,False
1959,0,8,1_08,1,8,r_p_recall,True,0225-2,0225-4,"Beth goes to a diner, where April, a waitress, waits on her. Beth is visibly upset, but April convinces her to stay and talk as business is slow. April offers to be friends, and Beth realizes that she would like that too. However, she lies about her name, calling herself ""Sheila"".",,,,,,,0.8711787055411017,1.3379488527210694,0.8766870212389475,1.3612688061300944,0.879771922427117,1.374757572663385,0.8824919513429008,1.3869224268511222,0.8767664993790322,1.3616123465587364,0.8691343976201501,1.3295299265862008,,3.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_08,8,,3,1_08 : r_p_recall,"Beth, April",True,0.5797449829210188,0.557241704979718,0.6670613630720141,0.6278496903354921,0.671953539822028,0.49623824252048276,0.6922231596359609,0.8750707809037473,0.697833388645472,0.4860979313317981,0.5344941784954962,0,801 802 803 804 931,,8,True
1960,0,9,1_09,1,9,r_p,True,0225-2,0225-4,Beth and April talk in the diner and start a budding friendship. ,,,0.5864625573158264,0.6722569744721215,0.5413949513941798,0.6061268594512718,0.7142037782903262,0.8957124686084974,0.7173953276751593,0.9022575370950162,0.6906984497321677,0.8492901572718926,0.6634491430361459,0.7989496249762571,0.6148949704393413,0.7167545493105478,0.6102099733793163,0.7092558334325604,,2.0,,,,,,,exp,r_p,b,p_r/r_p,1_10,10,,2,1_09 : r_p,"Beth, April",True,0.4419948953092636,0.35195352322214,0.4488432722218138,0.37587789398637583,0.5354807060901651,0.4027482074732721,0.4382786183431554,0.6498684111310037,0.5420473854248393,0.42735510715036884,0.39944747978300854,1,901,,8,False
1961,0,10,1_09,1,9,recall_b,True,0225-2,0225-4,"Beth visits April's diner for the third time this week. Beth reveals that she is a ""widower"" to April, and this allows Beth to ask if April is seeing someone. April says that she is seeing a man named Rob, but that it's complicated. Beth then ""puts the pieces together"" that he's married, and the two resolve to talk about this later.",,,,,,,0.790033319808964,1.0715203303541077,0.792847236868322,1.079051881502878,0.7720145010983986,1.0252951444863119,0.7653088600740977,1.008905297046213,0.735794073525903,0.9412457216675056,0.7561979394834071,0.987274910482367,,2.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_09,9,,2,1_09 : recall_b,"Beth, April",True,0.5056980833446946,0.4859789152964731,0.5502794192492519,0.5550295557630994,0.7087394158956926,0.5931201680397931,0.5780472326741308,0.6950325379096458,0.7679259554120332,0.45518926442988616,0.5866507616215442,0,901 902,,9,True
1962,0,11,1_08,1,8,r_recall,True,0225-2,0225-4,"Beth meets April for the first time. Beth begins to cry, but April consoles her and offers to talk and become friends. Beth decides to stay, but lies about her name when April asks - she says that her name is ""Sheila"".",,,,,0.8470357721943558,1.2455666294381078,0.8666483197722857,1.319454954315964,0.8701492571202895,1.3336939320761958,0.8470357721943558,1.2455666294381078,0.8427220682562933,1.2304923180775884,0.8289441497690577,1.1847519996356994,0.836069044755341,1.2079684209890496,,3.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_08,8,,3,1_08 : r_recall,"Beth, April",True,0.6068428206915799,0.5295999877026482,0.6371414744037163,0.6491522085567717,0.6378348777420585,0.4707621740809864,0.6624233789379879,0.8339212370150966,0.663870786837486,0.5102304677533543,0.5338287881809549,0,802 803 804 832 931,,8,True
1963,0,12,1_07,1,7,r0,False,0225-2,0225-4,"Beth discovers that Rob is cheating on her with a waitress, April. ",,,0.6360092163085938,0.7514433014000965,0.6604496439006345,0.7936107270966397,0.6922910070086546,0.8523420034716522,0.7133954788134559,0.8940645251425153,0.7519948364604673,0.9775303787970384,0.7614856971288633,0.9997417996986797,0.657470202927587,0.7883445460555769,0.6715899335903622,0.8136337392674163,,2.0,,,,,,,exp,r0,b,p0/r0,1_08,8,1_07-08,4,1_07 : r0,"Beth, Sheila",False,0.5542559303633354,0.5539317693804354,0.635128889420469,0.6175336958671268,0.7705400562365605,0.6069460168414799,0.6492399056333344,0.6199601404205423,0.7270833174317095,0.512469001151669,0.6649777522160315,0,506,,5,False
1964,0,13,1_07,1,7,r,True,0225-2,0225-4,Beth talks to her friend Sheila about how her husband is cheating on her with a waitress named April. Sheila suggests to go to the diner where she works.,,,0.7490664124488831,0.9708245666375502,0.7969751478184816,1.0902658303913528,0.7689706310694149,1.0178041256790535,0.7784206588292879,1.0413501271724017,0.7735590770526176,1.0291297497964091,0.7836391199724985,1.0547316256244665,0.709711507537348,0.886602348066283,0.7118634673837705,0.8909516818889331,,3.0,,,,,,,exp,r,b,p/r,1_08,8,1_07-08,4,1_07 : r,"Beth, Sheila",True,0.5963050486159152,0.6149208471610972,0.736686737640321,0.7168464798767129,0.6601343278262686,0.5061643683825476,0.7679840329632447,0.7626944877692771,0.6566484933300374,0.4796108208302493,0.5337217563499553,1,702 704,,7,True
1965,0,14,1_06,1,6,r_p_recall,True,0225-2,0225-4,"Beth and Rob are eating dinner, but Rob notices that Beth seems distracted. Beth reveals that she was wondering when Rob will die, what will she become. Beth realizes that she needs something more, as she has no job or no hobby outside of taking care of Rob. Rob gives Beth permission to do something more, as long as she will still provide him dinner.",,,,,,,0.7709091289188477,1.0225647920350451,0.7703938599850549,1.0212959571331883,0.7710650366692774,1.0229491999734035,0.7791202146775194,1.043127831989686,0.7910280985964785,1.074172645415857,0.7725764772281497,1.0266876928862376,,4.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_06,6,,5,1_06 : r_p_recall,"Beth, Rob",True,0.5231525882055091,0.5402383407506007,0.5381226785214439,0.5139567474747115,0.6491951675322138,0.7728820996904487,0.5236648809525426,0.540196614619454,0.5897696233858876,0.4206121721834125,0.6676944863501124,0,601 603 604 605,,6,True
1966,0,15,1_07,1,7,r_p,True,0225-2,0225-4,Beth and her friend Sheila discuss Rob's infidelity.,,,0.673762321472168,0.8176015338077938,0.6749632429633698,0.8198041125050397,0.7430871789566015,0.9573381256322047,0.7386924693660384,0.9475953316745986,0.7549679534476857,0.9844084356721384,0.7553847736747472,0.985378442457059,0.6951202531890832,0.8577957685109496,0.6992723840477345,0.86587525218871,,2.0,,,,,,,exp,r_p,b,p_r/r_p,1_08,8,,4,1_07 : r_p,"Beth, Sheila",True,0.6170451622390448,0.6162109477978367,0.616244274453683,0.6946708863034887,0.5923727935468031,0.5429300207285672,0.6775074249802518,0.5103032608157813,0.563682742447001,0.4119735948841988,0.5574671848960502,1,703,,4,False
1967,0,16,1_07,1,7,recall_b,True,0225-2,0225-4,"Sheila arrives at Beth's door with a bottle of wine. Sheila has come to apologize, and Beth lets her in. Beth reveals that she saw Rob kiss a waitress at the diner, and asks Sheila what she should do. Sheila says that she should confront the girl about it and scare her from seeing Rob.",,,,,,,0.8610452252527196,1.297372519637407,0.8633652244832772,1.3064139492597955,0.8719338543686005,1.341090214509711,0.8720310740683543,1.3414958940035664,0.8356956449164886,1.2067291275526695,0.8347401001540165,1.2035693652151394,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_07,7,,4,1_07 : recall_b,"Beth, Sheila",True,0.6596038061657337,0.7084022833965589,0.7428179911787582,0.7618594884154937,0.6881967812099754,0.5887106819898614,0.8406502620769744,0.6304875029173578,0.536519059860838,0.4481783123988414,0.6150408056575175,0,701 702 704 505 506 831,,7,True
1968,0,17,1_06,1,6,r_recall,True,0225-2,0225-4,"Rob asks Beth why she seems distracted. Beth reveals that she was thinking about what she will become after Rob dies, because she has no job or hobby. This upsets Rob, who just wants Beth to be a good wife. Beth resolves to look for something more, which Rob consents to (as long as she will still provide him dinner) before he chokes on a pimento.",,,,,0.7885971537455598,1.0677106707003685,0.7886555716345015,1.0678651873962706,0.7961301465155767,1.0879539468759167,0.7885971537455598,1.0677106707003685,0.8009243738358519,1.1011852847902408,0.7970955480351111,1.0905959339842932,0.8212850960624517,1.1607529034754882,,3.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_06,6,,5,1_06 : r_recall,"Beth, Rob",True,0.5473331789923996,0.546665503502645,0.5543346145899031,0.55751192781525,0.6874062578669982,0.7885971537455598,0.5850715739480834,0.49990905585608236,0.6280340056950156,0.46124695134909466,0.7126034316900972,0,603 604 605 606,,6,True
1969,0,18,1_05,1,5,r0,False,0225-2,0225-4,Beth hears from Sheila that Rob is cheating on her with a waitress at a diner.,,,0.6943749785423279,0.8563551385752903,0.717905155329591,0.9033087757828491,0.7397033865363554,0.9498240541908753,0.7492203473475847,0.9711753880760101,0.7157366332809328,0.8988483175588317,0.7153312607750513,0.8980176550876184,0.6635420944306004,0.799115676753156,0.6575854507411434,0.788547569681822,,2.0,,,,,,,exp,r0,b,p0/r0,1_06,6,1_05-06,6,1_05 : r0,"Beth, Rob, April",False,0.600560363423477,0.6558321148656214,0.7380266001756193,0.7257714737298757,0.6973118523174707,0.5841204578004687,0.7377619123302637,0.6090863391736145,0.6144667837398496,0.4772798713843609,0.6195330717655922,0,404,,3,False
1970,0,19,1_05,1,5,r,True,0225-2,0225-4,Beth discovers that Rob is cheating on her with a waitress named April.,,,0.7301350831985474,0.9290166207787609,0.7703903675191579,1.0212873654964347,0.7943072907683398,1.0829954818349514,0.8073563141441985,1.1193890806492945,0.7652148485559194,1.0086784211985158,0.7628710997598087,1.003047594711998,0.7445236705300761,0.9605535338988074,0.761392609260282,0.9995202728966689,,3.0,,,,,,,exp,r,b,p/r,1_06,6,1_05-06,6,1_05 : r,"Beth, Rob, April",True,0.5382306830795619,0.5304053948278917,0.6206514963015779,0.5974390675482502,0.7653279380485783,0.575378014661727,0.6259296570231936,0.6702102543189303,0.7483758986869162,0.5001256279111957,0.6329952654549622,1,506,,5,True
1971,0,20,1_04,1,4,r_p_recall,True,0225-2,0225-4,"Sheila arrives at Beth's house to apologize, assuring her that she won't tell anyone about how Beth is being cheated on. Beth tells Sheila that Leo, Sheila's partner who allegedly saw Rob cheat, is mistaken - Rob isn't cheating on Beth, not after what happened to their daughter. This momentarily distracts Beth, before she tells Sheila again that Leo is wrong.",,,,,,,0.8665585702735235,1.3190945123331006,0.8592606772505099,1.290512398940708,0.8717308654410165,1.3402441039889008,0.864895928935786,1.3124575750598115,0.8344743161484756,1.2026934355107404,0.8387021967622245,1.216781453982963,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_04,4,,7,1_04 : r_p_recall,"Beth, Sheila",True,0.6767985034511445,0.701985001132197,0.6940466898254363,0.851110524244042,0.604847069197815,0.5155385449731826,0.7481933391894001,0.5940347506808822,0.5699139979920849,0.4612509406966856,0.6004420297994721,0,402 403 406,,4,True
1972,0,21,1_05,1,5,r_p,True,0225-2,0225-4,Beth goes to the diner to confirm what Sheila and Leo told her. Beth sees Rob kiss April at the diner.,,,0.7921415567398071,1.077154648683066,0.7811755264778859,1.0483794578809187,0.7966358709884976,1.0893365617251043,0.834639112318439,1.2032363942877689,0.8497692942835829,1.255322026933416,0.836532084957857,1.2095088015054156,0.699832582401241,0.8669723332961958,0.6980326280185961,0.8634533052519282,,4.0,,,,,,,exp,r_p,b,p_r/r_p,1_06,6,,6,1_05 : r_p,"Beth, Rob, April",True,0.6419205000280168,0.6427776173292534,0.688651992851915,0.6814193784609277,0.7943930836083338,0.6043379033572754,0.7279007149130796,0.7407491154308312,0.6589237127266834,0.49687673397771537,0.6082614394567345,1,504 505 506,,5,True
1973,0,22,1_05,1,5,recall_b,True,0225-2,0225-4,"Rob calls Beth, telling her that he has to stay late to ""meet a client for a drink"". Beth tells Rob that she will make him a sandwich, but goes to the diner. Beth witnesses Rob kiss April at the diner.",,,,,,,0.8581952831597554,1.2864550701157496,0.8584664306291181,1.287484999321008,0.8705449754150036,1.3353257888896584,0.8643578981520625,1.310326084670681,0.8821373594131127,1.3853217098798747,0.8766202863890881,1.3609805076984713,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_05,5,,6,1_05 : recall_b,"Beth, Rob, April",True,0.60316142297108,0.618212688959856,0.6447014819450139,0.6082909468241527,0.8686257052999985,0.682632586938418,0.6815928705148024,0.6524505705294177,0.6586249791539147,0.4900547930859531,0.6792886387580582,0,502 504 505 506,,5,True
1974,0,23,1_04,1,4,r_recall,True,0225-2,0225-4,"Sheila arrives to Beth's house in order to apologize, as Beth heard Sheila talk about how Leo saw Rob cheat on Beth. Beth accepts the apology, but affirms that Leo is mistaken. Beth starts to cry at the thought of Rob cheating, as something happened to their daughter that makes Sheila also cry. Beth snaps out of it and tells Sheila that Leo is mistaken.",,,,,0.8318917769761363,1.1942482565574686,0.8234768534734734,1.1675241535692935,0.8353503127697056,1.2055852695964038,0.8318917769761363,1.1942482565574686,0.8351688441318665,1.2049850586007615,0.8534721949657627,1.268800407603603,0.8469409271531931,1.2452310263202886,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_04,4,,7,1_04 : r_recall,"Beth, Sheila",True,0.6914795193249423,0.700059867125542,0.6852169812896574,0.8406707509315796,0.5974227332615701,0.5077450948085516,0.7213674407537838,0.6356177240590153,0.5506470368773969,0.47910064797086205,0.5781846098170089,0,402 403 406 303 304,,4,True
1975,0,24,1_03,1,3,r0,False,0225-2,0225-4,"Beth hears Sheila talk about how her partner, Leo, saw Rob cheat on Beth.",,,0.7905147075653076,1.0728024349525327,0.6910240369423685,0.8499130395074324,0.6892690776928774,0.8465619399323137,0.7012816321805064,0.8698179657110204,0.6965222884951242,0.860513776234,0.7090883387558604,0.8853478603109759,0.6841745182994844,0.8369205173494371,0.6781323453021684,0.8256481519875523,,4.0,,,,,,,exp,r0,b,p0/r0,1_04,4,1_03-04,8,1_03 : r0,"Beth, Sheila, One neighbor",True,0.6671742669995268,0.6788855147931587,0.6851104550648963,0.7739364092358282,0.640034488107551,0.5438966794496808,0.7181395753976039,0.5761893536256842,0.604488272535294,0.48358968944909386,0.5992300023361067,1,303 304,,4,False
1976,0,25,1_03,1,3,r,True,0225-2,0225-4,"Beth hears Sheila and One neighbor talk about how her partner, Leo, saw Rob cheat on Beth.",,,0.8157675862312317,1.1440327454830261,0.7080332497009098,0.8832289571255184,0.6957796547329084,0.859072814272189,0.7031132824833717,0.8734312771392393,0.7580656273533622,0.9916514531352003,0.771973802848263,1.0251944124838905,0.7093111836257661,0.8857962081456323,0.727432580315784,0.9232527661896921,,4.0,,,,,,,exp,r,b,p/r,1_04,4,1_03-04,8,1_03 : r,"Beth, Sheila, One neighbor",True,0.7222776764546968,0.6981163700452578,0.7030261311605657,0.7680801659815768,0.6422708044927858,0.5433917718632072,0.7051124815519774,0.5664706610034397,0.5985582033263319,0.4594578922085011,0.5927784850860234,1,303 304,,4,False
1977,0,26,1_02,1,2,r_p_recall,True,0225-2,0225-4,"Beth and Rob host Sheila and Leo at their house. Beth and Rob have just moved in. Rob asks Beth for more coffee by tapping on his glass, which upsets Sheila. Sheila confronts Rob about it, but Beth assures her that it is an honor to serve Rob, as he is a wonderful provider. Leo asks about Rob's work, and Rob reveals that he works in Glendale as a rocket engineer. ",,,,,,,0.819412132870562,1.1550256330752706,0.8244101929781775,1.1704306994544038,0.8179295181308874,1.1505298149770296,0.8143716193519778,1.139873874941595,0.8093724572185581,1.1252069344847173,0.810813746758252,1.129399805189097,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,1_02,2,,9,1_02 : r_p_recall,"Beth, Sheila, Rob, Leo",True,0.715695170736673,0.8043194400244038,0.602049309234788,0.6756269626075534,0.6534313743675575,0.5842623438972361,0.6473028389561644,0.5181645038415068,0.5453224170575679,0.348110306079741,0.6067914888470229,0,203 204 233,,2,True
1978,0,27,1_03,1,3,r_p,True,0225-2,0225-4,Beth overhears Sheila talking to One neighbor about how Leo saw Rob cheat on Beth.,,,0.842828631401062,1.230860120014892,0.7276985134166842,0.9238178018582078,0.7695749938908757,1.0192846119486627,0.7474120892790799,0.9670659084430223,0.7916596615773402,1.075862334785521,0.8058655486074844,1.1151221583566049,0.8128284353772951,1.135308960957841,0.8158434716074037,1.144259633820488,,5.0,,,,,,,exp,r_p,b,p_r/r_p,1_04,4,,8,1_03 : r_p,"Beth, Sheila, One neighbor",True,0.7019691630914122,0.6750266122090901,0.717232233864541,0.7543239679400754,0.6578753752082278,0.5361628890507352,0.7154267972428054,0.5684635385426676,0.5951736992050373,0.4633358313017677,0.594951099767987,1,303 304,,4,False
1979,0,28,1_03,1,3,recall_b,True,0225-2,0225-4,"Beth overhears Sheila talk to One neighbor about how Beth and Rob invited her and Leo over for coffee. Sheila reveals to the One neighbor that Leo saw Rob kiss a waitress in Glendale, where Rob works. Beth accidentally blows her cover, and she runs away as Sheila calls after her.",,,,,,,0.8109186900713724,1.129706212630252,0.8109851137986214,1.1299002315210442,0.7823707651492534,1.0514533951731957,0.7801647440609069,1.0457913813264592,0.750783784523948,0.974748994298265,0.7662836427452401,1.0112623748727212,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_03,3,,8,1_03 : recall_b,"Beth, Sheila, One neighbor",True,0.7543706759081155,0.7708615881209068,0.7595413928972456,0.7580919002182624,0.7050843006744959,0.5644135519313483,0.751857413095526,0.6359160824813013,0.5651523112648075,0.4500795942091067,0.6033163536502935,0,303 304 305 306 153 154 207 52 53,,2,False
1980,0,29,1_02,1,2,r_recall,True,0225-2,0225-4,"Beth and Rob invite Sheila and Leo over for coffee. Leo asks what Rob does for work; he is an aerospace engineer that works in Glendale (this triggers a memory in Leo, who raises an eyebrow to his wife Sheila). Meanwhile, Rob asks Beth for more coffee by tapping his glass. This upsets Sheila, who confronts Rob saying that he should just ask for more coffee rather than treating her like a maid. Beth reassures Sheila that providing for Rob is an honor.",,,,,0.8092289316449506,1.1247909573603354,0.804280307465887,1.110616787079429,0.8000259000869591,1.0986842374952999,0.8092289316449506,1.1247909573603354,0.8079999350159995,1.1212403972617915,0.8234742344452051,1.1675160171117787,0.8136028268035673,1.1375954604903034,,4.0,,,,,,,exp,recall_r,b,p_recall/r_recall,1_02,2,,9,1_02 : r_recall,"Beth, Sheila, Rob, Leo",True,0.6884103544390829,0.8180897058977384,0.610026150714782,0.6878219431385147,0.5898944273665063,0.5398895750949817,0.6528977924868746,0.5123526947515437,0.494942159024154,0.35842695143238035,0.5656487021734166,0,207 203 204 205,,2,True
1981,0,30,1_01,1,1,r0,False,0225-2,0225-4,"Beth and Rob meet Sheila and Leo for the first time, as they are new neighbors and Beth and Rob have just moved in.",,,0.7930638194084167,1.0796353136049892,0.8235923899176303,1.1678831957612408,0.6202125801628794,0.7253504836178539,0.624550439399563,0.7324311337969005,0.6975484352135648,0.862509622023073,0.6466374670433566,0.7694980266625356,,,,,,3.0,,,,,,,exp,r0,b,p0/r0,1_02,2,1_01-02,10,1_01 : r0,"Beth, Sheila, Rob, Leo",True,0.7965400060354526,0.70704148739717,0.6050944602298636,0.6511879463768694,0.5936220186209022,0.5134469278639859,0.6093188219770957,0.5362104785381415,0.5081606484579029,0.44901560942790963,0.5809771694604793,1,102 101,,1,True
1982,0,31,1_01,1,1,r,True,0225-2,0225-4,"Beth and Rob meet Sheila and Leo for the first time, as they are new neighbors and Beth and Rob have just moved in.",,,0.7930638194084167,1.0796353136049892,0.8235923899176303,1.1678831957612408,0.8359531867044661,1.207583619700876,0.8304899123393923,1.1897132411982432,0.835129768682045,1.2048558945057608,0.8346105078676676,1.2031421150644361,,,,,,3.0,,,,,,3.0,exp,r,b,p/r,1_02,2,1_01-02,10,1_01 : r,"Beth, Sheila, Rob, Leo",True,0.7965400060354526,0.70704148739717,0.6050944602298636,0.6511879463768694,0.5936220186209022,0.5134469278639859,0.6093188219770957,0.5362104785381415,0.5081606484579029,0.44901560942790963,0.5809771694604793,1,102 101,,1,True
1983,0,32,1_01,1,1,recall_b,True,0225-2,0225-4,"Beth and Rob move into their home for the first time. Beth meets their new neighbors, Sheila and Leo, who want to come over for coffee. Beth tells them that she and Rob would love to host them after the moving men are done. Beth then tells Rob that their neighbors are Italian.",,,,,,,0.7689664294433913,1.0177938448971429,0.7980913797812091,1.093332908430529,0.86419396007185,1.3096781774429385,0.8428297750154262,1.2308640684286896,0.8626451835926461,1.3035927097698967,0.8687169622228715,1.327825885855506,,4.0,,,,,,,exp,recall_r,b,recall_f/recall_b,1_01,1,,10,1_01 : recall_b,"Beth, Sheila, Rob, Leo",True,0.8246984439432861,0.724317357082595,0.618380749862097,0.6467682785687265,0.6450160695078907,0.5809730128866276,0.6188889520595207,0.5327831979781357,0.5409687043474876,0.42528530832781786,0.6128930121351229,0,101 102 103 233 152,,1,True
1984,3,1,2_10,2,10,r_p_recall,True,0226-1,0226-1,"Simone brings Karl home, who is limping and walking with a cane. She just found out Karl is gay, and doesn't want to discuss it, even when Karl brings up that they have been married for ten years and happy. Simone finds a whole pill bottle hidden under the couch cushions when she goes to bring Karl his cashmere throw, which means he only took two when faking a suicide attempt and has been using the cane to fake his injury (as confirmed when he runs into the room without it). Simone wants him out, but he threatens to embarrass her to her rich friends by coming out as gay if she kicks him out.",,,,,,,0.8213334724412416,1.1609015475730626,0.8294139520439441,1.1862555501259258,0.830241062797503,1.188911775603561,0.8281079616696325,1.1820851073264607,0.7415042311678302,0.9538125968769097,0.7471408919987244,0.9664517533052901,,5.0,,,,,,,exp,recall_r,b,p_r_recall/r_p_recall,2_10,10,,1,2_10 : r_p_recall,"Simone, Karl",True,0.5690651414828167,0.5295561078264941,0.5827210211705927,0.6563156674711683,0.6359644401709673,0.6299265160908918,0.5962679468016987,0.674497624690709,0.4685362664805169,0.7782031611405658,0.5568150543039929,0,1001 1002 1003 1004 1005 1006 301 452,previous - infer,10,True
1985,3,2,2_11,2,11,r_p_truc0,False,0226-1,0226-1,Simone and Karl come to begrudging agreement on how their arrangement will work out. Karl's friend Naomi visits.,,,,,0.5961274139291078,0.6871180804533525,0.6657320447793224,0.803038519923331,0.6734052800315871,0.816947952691906,0.6876744316286424,0.8435303260860348,0.6854549655702413,0.8393317779782271,,,,,,3.0,,,,,,,exp,r_p_truc0,b,p_r_truc0/r_p_truc0,2_10,10,,0,2_11 : r_p_truc0,"Simone, Naomi, Tommy",False,0.5631352795343161,0.6084128846302932,0.5246293059492004,0.5863921112289467,0.5259641158875037,0.5338858811100617,0.440164431862299,0.5878147341533106,0.4131669139414376,0.5642247499126489,0.5922064451322133,0,1 1,,2,False
1986,3,3,2_11,2,11,r_p_truc,True,0226-1,0226-1,"Simone meets Karl's friend Naomi, who is eccentric, and her son Tommy. ",,,,,0.6512399836184892,0.7774488681744781,0.642755501087133,0.7628549381058047,0.6524862952256497,0.7796160879532731,0.642755501087133,0.7628549381058047,0.6705972677964059,0.8118276873315745,,,,,,3.0,,,,,,,exp,r_p_truc,b,p_r_truc/r_p_truc,2_10,10,,0,2_11 : r_p_truc,"Simone, Naomi, Tommy",True,0.4775908319672222,0.6326287623754857,0.5565646649481537,0.5027189511143801,0.5522451097126595,0.463311347712535,0.5628328037150491,0.5048656999391372,0.5687127766504072,0.5165909175050301,0.647409561161809,0,1,,11,True
1987,3,4,2_11,2,11,recall_b,True,0226-1,0226-1,"Simone finishes her workout class with her friend Naomi, who then questions Simone about her marital troubles. Naomi confesses that she saw Karl at a seedy motel and thought he was cheating on Simone, but it was at least a year ago. Simone is hurt because she thought Naomi was her best friend, and she didn't tell her. She then decides to hookup with Naomi's son, Tommy, and they agree to meet at 4.",,,,,,,0.800427256006681,1.099800239376239,0.8104565350224762,1.1283579784458058,0.800427256006681,1.099800239376239,0.7987478536134218,1.0951437417092498,0.7809782650951946,1.0478735542089868,0.7766219575018242,1.0368017347850935,,5.0,,,,,,,exp,recall_r,b,recall_f/recall_b,2_11,11,,0,2_11 : recall_b,"Simone, Naomi, Tommy",True,0.5314662140743768,0.6616083140260196,0.5651826778724474,0.5099985660476809,0.5448207258709197,0.49835426481684514,0.584446986702851,0.5017236735399471,0.5853794664343073,0.5328490297694914,0.7712175414562551,0,1101 1102 1103 1106 1107 1201,,11,True
1988,3,5,2_10,2,10,r_recall,True,0226-1,0226-1,"Simone helps Karl home, and says she has moved his things into the guest room because she just found out he is gay. When going to fetch his cashmere throw, she finds the majority of a pill bottle he had claimed to have taken as part of a suicide attempt. When she also finds out that he doesn't actually doesn't need his cane, she tells him she wants him out of the house. Karl threatens to embarrass her by going to her friend Naomi, who (along with Simone's other friends) would make fun of her if Karl left her only to come out as gay. Simone had done the same to a former friend of hers, Grace, when Grace's husband ran off with a carpenter.",,,,,0.7274615857223906,0.9233143722407418,0.7894812473011714,1.070053157623109,0.7986956041508296,1.094999423558387,0.7274615857223906,0.9233143722407418,0.7298273862936948,0.9283579205274095,0.6726459291633328,0.8155598348852885,0.6671945667843835,0.8056697790426717,,5.0,,,,,,,exp,recall_r,b,p_recall/r_recall,2_10,10,,1,2_10 : r_recall,"Simone, Karl",True,0.5179183145736986,0.5546952642348932,0.5290158073510582,0.5836668083453854,0.5772712887875078,0.5783882656973502,0.5539214236368062,0.601338038658315,0.43169252294319976,0.7059505726995855,0.5720884187497335,0,1001 1002 1003 1004 1005 1006 951 301 653 452,,10,True
1989,3,6,2_09,2,9,r0,False,0226-1,0226-1,"Karl is at the hospital after ""getting his stomach pumped"" due to his fake suicide attempt. Simone is with him because she is wife, and she finds out he is gay. She attempts to come to terms with it as Karl is discharged to go home.",,,0.49870771169662476,0.5475845747367969,0.4211736010479663,0.4491178426717317,0.7481149800561696,0.9686603093959849,0.7312036980655965,0.9313091869542492,0.7955204837186296,1.086291208191456,0.790382156783299,1.0724491463916719,0.5312496283984902,0.5918845307901384,0.5276472710718744,0.5868790429984265,,2.0,,,,,,,exp,r0,b,p0/r0,2_10,10,2_09-10,2,2_09 : r0,"Simone, Tommy",False,0.6204915610939425,0.508747428822769,0.5984759391249876,0.6837653900378463,0.6995420323748274,0.6893023840819608,0.580345975438826,0.767270749780813,0.4188778850636403,0.7984193847895013,0.5497074434949019,0,801 654 803,,10,False
